Paper ID,Paper Title,Author(s),Session,Oral
36,CNN-Generated Images Are Surprisingly Easy to Spot… for Now,"Sheng-Yu Wang, Oliver Wang, Richard Zhang, Andrew Owens, Alexei A. Efros","Oral 2.4B — Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision",True
7687,FALCON: A Fourier Transform Based Approach for Fast and Secure Convolutional Neural Network Predictions,"Shaohua Li, Kaiping Xue, Bin Zhu, Chenkai Ding, Xindi Gao, David Wei, Tao Wan","Oral 2.4B — Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision",True
7383,Dreaming to Distill: Data-Free Knowledge Transfer via DeepInversion,"Hongxu Yin, Pavlo Molchanov, Jose M. Alvarez, Zhizhong Li, Arun Mallya, Derek Hoiem, Niraj K. Jha, Jan Kautz",Oral 2.4C — Transfer/Low-Shot/Semi/Unsupervised Learning (2),True
4680,Unsupervised Domain Adaptation via Structurally Regularized Deep Clustering,"Hui Tang, Ke Chen, Kui Jia",Oral 2.4C — Transfer/Low-Shot/Semi/Unsupervised Learning (2),True
6127,HyperSTAR: Task-Aware Hyperparameters for Deep Networks,"Gaurav Mittal, Chang Liu, Nikolaos Karianakis, Victor Fragoso, Mei Chen, Yun Fu",Oral 2.4C — Transfer/Low-Shot/Semi/Unsupervised Learning (2),True
7149,ActBERT: Learning Global-Local Video-Text Representations,"Linchao Zhu, Yi Yang",Oral 2.4C — Transfer/Low-Shot/Semi/Unsupervised Learning (2),True
8784,State-Relabeling Adversarial Active Learning,"Beichen Zhang, Liang Li, Shijie Yang, Shuhui Wang, Zheng-Jun Zha, Qingming Huang",Oral 2.4C — Transfer/Low-Shot/Semi/Unsupervised Learning (2),True
5042,Erasing Integrated Learning: A Simple Yet Effective Approach for Weakly Supervised Object Localization,"Jinjie Mai, Meng Yang, Wenfeng Luo",Oral 2.4C — Transfer/Low-Shot/Semi/Unsupervised Learning (2),True
6368,A Shared Multi-Attention Framework for Multi-Label Zero-Shot Learning,"Dat Huynh, Ehsan Elhamifar",Oral 2.4C — Transfer/Low-Shot/Semi/Unsupervised Learning (2),True
4288,Self-Supervised Learning of Interpretable Keypoints From Unlabelled Videos,"Tomas Jakab, Ankush Gupta, Hakan Bilen, Andrea Vedaldi",Oral 2.4C — Transfer/Low-Shot/Semi/Unsupervised Learning (2),True
58,Few-Shot Open-Set Recognition Using Meta-Learning,"Bo Liu, Hao Kang, Haoxiang Li, Gang Hua, Nuno Vasconcelos","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
110,Few-Shot Learning via Embedding Adaptation With Set-to-Set Functions,"Han-Jia Ye, Hexiang Hu, De-Chuan Zhan, Fei Sha","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
125,Temporally Distributed Networks for Fast Video Semantic Segmentation,"Ping Hu, Fabian Caba, Oliver Wang, Zhe Lin, Stan Sclaroff, Federico Perazzi","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
218,Benchmarking the Robustness of Semantic Segmentation Models,"Christoph Kamann, Carsten Rother","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
232,There and Back Again: Revisiting Backpropagation Saliency Methods,"Sylvestre-Alvise Rebuffi, Ruth Fong, Xu Ji, Andrea Vedaldi","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
392,Deep Semantic Clustering by Partition Confidence Maximisation,"Jiabo Huang, Shaogang Gong, Xiatian Zhu","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
512,StructEdit: Learning Structural Shape Variations,"Kaichun Mo, Paul Guerrero, Li Yi, Hao Su, Peter Wonka, Niloy J. Mitra, Leonidas J. Guibas","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
520,Harmonizing Transferability and Discriminability for Adapting Object Detectors,"Chaoqi Chen, Zebiao Zheng, Xinghao Ding, Yue Huang, Qi Dou","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
571,Fast Video Object Segmentation With Temporal Aggregation Network and Dynamic Template Matching,"Xuhua Huang, Jiarui Xu, Yu-Wing Tai, Chi-Keung Tang","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
572,CascadePSP: Toward Class-Agnostic and Very High-Resolution Segmentation via Global and Local Refinement,"Ho Kei Cheng, Jihoon Chung, Yu-Wing Tai, Chi-Keung Tang","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
636,"Correlating Edge, Pose With Parsing","Ziwei Zhang, Chi Su, Liang Zheng, Xiaodong Xie","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
761,VecRoad: Point-Based Iterative Graph Exploration for Road Graphs Extraction,"Yong-Qiang Tan, Shang-Hua Gao, Xuan-Yi Li, Ming-Ming Cheng, Bo Ren","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
823,Towards Fairness in Visual Recognition: Effective Strategies for Bias Mitigation,"Zeyu Wang, Klint Qinami, Ioannis Christos Karakozis, Kyle Genova, Prem Nair, Kenji Hata, Olga Russakovsky","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
1092,Hierarchical Human Parsing With Typed Part-Relation Reasoning,"Wenguan Wang, Hailong Zhu, Jifeng Dai, Yanwei Pang, Jianbing Shen, Ling Shao","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
1120,Compositional Convolutional Neural Networks: A Deep Architecture With Innate Robustness to Partial Occlusion,"Adam Kortylewski, Ju He, Qing Liu, Alan L. Yuille","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
1270,Spatial Pyramid Based Graph Reasoning for Semantic Segmentation,"Xia Li, Yibo Yang, Qijie Zhao, Tiancheng Shen, Zhouchen Lin, Hong Liu","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
1308,Learning Video Object Segmentation From Unlabeled Videos,"Xiankai Lu, Wenguan Wang, Jianbing Shen, Yu-Wing Tai, David J. Crandall, Steven C. H. Hoi","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
1499,Part-Aware Context Network for Human Parsing,"Xiaomei Zhang, Yingying Chen, Bingke Zhu, Jinqiao Wang, Ming Tang","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
1682,SCOUT: Self-Aware Discriminant Counterfactual Explanations,"Pei Wang, Nuno Vasconcelos","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
1701,Weakly-Supervised Semantic Segmentation via Sub-Category Exploration,"Yu-Ting Chang, Qiaosong Wang, Wei-Chih Hung, Robinson Piramuthu, Yi-Hsuan Tsai, Ming-Hsuan Yang","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
1790,Continual Learning With Extended Kronecker-Factored Approximate Curvature,"Janghyeon Lee, Hyeong Gwon Hong, Donggyu Joo, Junmo Kim","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
1968,Phase Consistent Ecological Domain Adaptation,"Yanchao Yang, Dong Lao, Ganesh Sundaramoorthi, Stefano Soatto","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
1998,AD-Cluster: Augmented Discriminative Clustering for Domain Adaptive Person Re-Identification,"Yunpeng Zhai, Shijian Lu, Qixiang Ye, Xuebo Shan, Jie Chen, Rongrong Ji, Yonghong Tian","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
2492,3D-MPA: Multi-Proposal Aggregation for 3D Semantic Instance Segmentation,"Francis Engelmann, Martin Bokeloh, Alireza Fathi, Bastian Leibe, Matthias Nießner","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
2499,Deep Active Learning for Biased Datasets via Fisher Kernel Self-Supervision,"Denis Gudovskiy, Alec Hodgkinson, Takuya Yamaguchi, Sotaro Tsukizawa","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
2579,Adaptive Graph Convolutional Network With Attention Graph Clustering for Co-Saliency Detection,"Kaihua Zhang, Tengpeng Li, Shiwen Shen, Bo Liu, Jin Chen, Qingshan Liu","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
2628,A2dele: Adaptive and Attentive Depth Distiller for Efficient RGB-D Salient Object Detection,"Yongri Piao, Zhengkun Rong, Miao Zhang, Weisong Ren, Huchuan Lu","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
3081,Deep Fair Clustering for Visual Learning,"Peizhao Li, Han Zhao, Hongfu Liu","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
4230,Bidirectional Graph Reasoning Network for Panoptic Segmentation,"Yangxin Wu, Gengwei Zhang, Yiming Gao, Xiajun Deng, Ke Gong, Xiaodan Liang, Liang Lin","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
4294,Exploit Clues From Views: Self-Supervised and Regularized Learning for Multiview Object Recognition,"Chih-Hui Ho, Bo Liu, Tz-Ying Wu, Nuno Vasconcelos","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
4420,Spherical Space Domain Adaptation With Robust Pseudo-Label Loss,"Xiang Gu, Jian Sun, Zongben Xu","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
4506,Stochastic Classifiers for Unsupervised Domain Adaptation,"Zhihe Lu, Yongxin Yang, Xiatian Zhu, Cong Liu, Yi-Zhe Song, Tao Xiang","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
4659,Unsupervised Learning of Intrinsic Structural Representation Points,"Nenglun Chen, Lingjie Liu, Zhiming Cui, Runnan Chen, Duygu Ceylan, Changhe Tu, Wenping Wang","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
4984,PolyTransform: Deep Polygon Transformer for Instance Segmentation,"Justin Liang, Namdar Homayounfar, Wei-Chiu Ma, Yuwen Xiong, Rui Hu, Raquel Urtasun","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5019,Interactive Two-Stream Decoder for Accurate and Fast Saliency Detection,"Huajun Zhou, Xiaohua Xie, Jian-Huang Lai, Zixuan Chen, Lingxiao Yang","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5040,Towards Better Generalization: Joint Depth-Pose Learning Without PoseNet,"Wang Zhao, Shaohui Liu, Yezhi Shu, Yong-Jin Liu","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5116,LT-Net: Label Transfer by Learning Reversible Voxel-Wise Correspondence for One-Shot Medical Image Segmentation,"Shuxin Wang, Shilei Cao, Dong Wei, Renzhen Wang, Kai Ma, Liansheng Wang, Deyu Meng, Yefeng Zheng","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5183,FGN: Fully Guided Network for Few-Shot Instance Segmentation,"Zhibo Fan, Jin-Gang Yu, Zhihao Liang, Jiarong Ou, Changxin Gao, Gui-Song Xia, Yuanqing Li","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5256,A Quantum Computational Approach to Correspondence Problems on Point Sets,"Vladislav Golyanik, Christian Theobalt","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5338,Data-Efficient Semi-Supervised Learning by Reliable Edge Mining,"Peibin Chen, Tao Ma, Xu Qin, Weidi Xu, Shuchang Zhou","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5477,NestedVAE: Isolating Common Factors via Weak Supervision,"Matthew J. Vowels, Necati Cihan Camgöz, Richard Bowden","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5607,Progressive Adversarial Networks for Fine-Grained Domain Adaptation,"Sinan Wang, Xinyang Chen, Yunbo Wang, Mingsheng Long, Jianmin Wang","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5718,A Disentangling Invertible Interpretation Network for Explaining Latent Representations,"Patrick Esser, Robin Rombach, Björn Ommer","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5832,Modeling the Background for Incremental Learning in Semantic Segmentation,"Fabio Cermelli, Massimiliano Mancini, Samuel Rota Bulò, Elisa Ricci, Barbara Caputo","Poster 2.4 — Segmentaiton, Grouping and Shape; Explainable AI; Fairness, Accountability, Transparency and Ethics in Vision; Transfer/Low-Shot/Semi/Unsupervised Learning",False
